fighter_name,height_cm,weight_pounds,reach_cm,stance,date_of_birth,f_wins,win_rate,f_losses,loss_rate,f_draws,draw_rate,f_dc_nc,dc_nc_rate,career_SLpM,career_StrAcc,career_SApM,career_StrDef,career_TD_Avg,career_TD_Acc,career_TD_Def,career_Sub_Avg
Ike Villanueva,185.42,205.0,185.42,Orthodox,1984-04-04,18,56,14,44,0,0,0.0,0,3.66,38,7.24,36,0.6,50,100,0.0
Ruben Villareal,193.04,265.0,,Orthodox,1970-05-01,22,42,28,53,3,6,0.0,0,5.18,53,4.86,35,0.0,0,0,0.0
Armando Villarreal,170.18,135.0,167.64,Southpaw,1989-08-08,5,71,2,29,0,0,0.0,0,3.23,55,4.3,52,3.23,25,0,0.0
Pablo Villaseca,170.18,155.0,,,1987-01-26,12,80,3,20,0,0,0.0,0,2.79,42,3.25,65,2.5,50,33,0.0
Joey Villasenor,182.88,185.0,,Orthodox,1975-10-17,29,74,10,26,0,0,0.0,0,2.05,38,3.26,52,0.71,40,53,1.1
Danillo Villefort,185.42,185.0,,Orthodox,1983-05-08,15,75,5,25,0,0,0.0,0,2.86,37,2.4,68,1.71,66,33,1.7
Yuri Villefort,182.88,170.0,185.42,Orthodox,1991-03-23,10,67,5,33,0,0,0.0,0,3.18,43,5.42,55,2.0,35,40,0.3
Marcos Vinicius,175.26,125.0,,Orthodox,1979-12-05,23,66,11,31,1,3,0.0,0,1.93,49,2.91,47,0.0,0,25,0.5
Brandon Visher,167.64,135.0,172.72,Orthodox,1984-05-06,13,81,3,19,0,0,0.0,0,2.55,45,3.76,42,0.67,20,0,0.0
Falaniko Vitale,177.8,185.0,,Orthodox,1974-07-14,30,73,11,27,0,0,0.0,0,1.88,49,3.68,47,0.72,33,86,0.0
Cheyanne Vlismas,160.02,115.0,160.02,Switch,1995-06-25,7,70,3,30,0,0,0.0,0,4.93,50,2.57,64,0.25,33,66,0.2
Bobby Voelker,182.88,170.0,187.96,Orthodox,1979-04-26,19,59,13,41,0,0,0.0,0,4.01,35,5.84,42,1.04,50,66,0.0
Mateo Vogel,172.72,145.0,180.34,Orthodox,1996-03-05,8,73,3,27,0,0,0.0,0,4.47,46,2.87,65,1.0,16,0,0.0
Danylo Voievodkin,193.04,265.0,198.12,Southpaw,2000-07-19,7,100,0,0,0,0,0.0,0,9.86,46,0.0,100,0.0,0,0,12.3
Alexander Volkanovski,167.64,145.0,180.34,Orthodox,1988-09-29,26,87,4,13,0,0,0.0,0,6.16,56,3.44,58,1.78,37,70,0.2
Jacob Volkmann,175.26,155.0,180.34,Southpaw,1980-09-05,19,73,7,27,0,0,0.0,0,1.19,34,1.78,52,3.19,48,52,2.0
Alexander Volkov,200.66,250.0,203.2,Orthodox,1988-10-24,38,78,11,22,0,0,0.0,0,4.97,57,2.99,54,0.61,66,72,0.2
Jason Von Flue,182.88,170.0,,Orthodox,1975-08-01,14,52,12,44,1,4,0.0,0,1.89,36,3.23,52,0.62,16,58,1.5
Milco Voorn,,220.0,,Orthodox,,20,62,11,34,1,3,0.0,0,0.0,0,0.0,100,0.0,0,0,0.0
Mark Vorgeas,177.8,135.0,,,,5,56,3,33,1,11,0.0,0,3.87,32,4.19,51,0.0,0,50,0.8
Igor Vovchanchyn,172.72,205.0,,Orthodox,1973-08-06,55,83,10,15,0,0,1.0,2,1.59,49,0.97,63,1.19,66,50,0.5
Jordan Vucenic,177.8,155.0,185.42,Orthodox,1996-03-02,13,81,3,19,0,0,0.0,0,2.27,40,2.0,55,0.0,0,75,0.0
James Wade,177.8,205.0,,,,4,27,11,73,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Chris Wade,177.8,155.0,177.8,Orthodox,1987-09-30,12,80,3,20,0,0,0.0,0,1.7,53,1.75,51,2.6,51,55,1.1
Neil Wain,177.8,242.0,,Orthodox,,13,76,4,24,0,0,0.0,0,2.64,50,8.57,43,0.0,0,50,0.0
TJ Waldburger,180.34,170.0,190.5,Orthodox,1988-04-25,16,64,9,36,0,0,0.0,0,2.02,51,2.39,40,3.03,46,40,4.8
Chase Waldon,185.42,185.0,190.5,Orthodox,1986-09-19,11,85,2,15,0,0,0.0,0,1.03,28,6.72,38,7.76,33,0,0.0
Andre Walker,180.34,205.0,,Southpaw,,1,17,5,83,0,0,0.0,0,2.28,31,4.36,34,0.0,0,0,0.0
Herschel Walker,185.42,215.0,,Orthodox,1962-03-03,2,100,0,0,0,0,0.0,0,3.42,67,0.45,46,1.94,100,100,0.0
Donny Walker,175.26,135.0,,,1980-01-04,15,60,10,40,0,0,0.0,0,1.81,37,3.85,46,0.0,0,57,1.7
Johnny Walker,198.12,205.0,208.28,Orthodox,1992-03-30,21,68,9,29,0,0,1.0,3,3.87,53,3.12,44,0.45,100,57,0.9
Brogan Walker,162.56,125.0,170.18,Switch,1988-08-02,8,67,4,33,0,0,0.0,0,2.04,30,3.7,47,0.0,0,11,0.0
Valter Walker,198.12,265.0,198.12,Orthodox,1997-12-14,13,93,1,7,0,0,0.0,0,1.79,51,3.02,42,4.95,70,0,1.4
Julius Walker,,205.0,,Orthodox,1999-07-16,6,100,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Ben Wall,177.8,155.0,,Orthodox,1989-03-25,8,50,7,44,1,6,0.0,0,1.47,29,8.53,29,0.0,0,100,0.0
Crafton Wallace,182.88,185.0,,Orthodox,1975-11-10,18,72,6,24,1,4,0.0,0,1.55,44,2.36,47,0.0,0,42,0.0
Rodney Wallace,175.26,205.0,182.88,Switch,1981-11-21,26,62,15,36,1,2,0.0,0,1.13,46,3.44,45,6.0,54,28,1.0
Jeremy Wallace,175.26,,,,,4,40,6,60,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Randall Wallace,180.34,185.0,185.42,Orthodox,1989-03-01,15,71,6,29,0,0,0.0,0,1.13,38,4.11,45,2.13,50,0,0.0
James Wallace,177.8,155.0,175.26,Orthodox,1992-11-17,5,71,2,29,0,0,0.0,0,0.52,28,3.41,35,0.0,0,0,0.0
Jim Wallhead,177.8,170.0,,Orthodox,1984-03-14,29,72,11,28,0,0,0.0,0,3.19,26,6.65,49,0.0,0,100,0.0
Cory Walmsley,182.88,205.0,,Orthodox,,8,80,2,20,0,0,0.0,0,0.79,100,1.18,50,0.0,0,0,0.0
Richard Walsh,182.88,170.0,185.42,Orthodox,1988-12-01,9,64,5,36,0,0,0.0,0,3.84,46,2.72,58,1.55,40,66,0.2
Patrick Walsh,180.34,185.0,,,1988-11-28,10,77,3,23,0,0,0.0,0,2.03,19,2.83,64,3.0,54,100,1.5
Erick Wanderlei,185.42,205.0,,Orthodox,,3,50,3,50,0,0,0.0,0,0.63,41,2.66,40,3.8,66,0,1.9
Dimitiri Wanderley,,205.0,,Orthodox,,5,71,2,29,0,0,0.0,0,0.92,25,4.31,30,1.16,20,0,0.0
Andy Wang,167.64,155.0,,Orthodox,1977-05-28,7,41,8,47,1,6,1.0,6,3.43,36,10.29,62,0.0,0,0,0.0
Sai Wang,182.88,170.0,,Southpaw,1986-01-14,20,74,6,22,1,4,0.0,0,3.17,46,2.27,53,0.0,0,77,0.0
Anying Wang,182.88,170.0,,Orthodox,1991-04-04,2,67,1,33,0,0,0.0,0,1.32,26,1.63,44,0.0,0,33,0.0
Wang Cong,167.64,125.0,167.64,Southpaw,1992-05-15,7,88,1,12,0,0,0.0,0,6.38,52,1.86,61,1.61,75,100,1.1
Joshua Wang-Kim,175.26,135.0,180.34,Switch,1992-11-16,5,71,2,29,0,0,0.0,0,2.95,40,4.43,60,1.17,100,66,0.0
Curt Warburton,182.88,155.0,185.42,Orthodox,,13,68,6,32,0,0,0.0,0,2.13,42,3.44,43,2.35,50,83,0.9
Brennan Ward,177.8,170.0,180.34,,1988-06-28,14,74,5,26,0,0,0.0,0,7.2,60,2.76,52,0.0,0,100,3.6
Charlie Ward,180.34,170.0,,Orthodox,1980-12-17,3,50,3,50,0,0,0.0,0,1.64,19,7.21,53,0.0,0,0,0.0
Terrion Ware,172.72,135.0,180.34,Orthodox,1986-03-31,17,65,9,35,0,0,0.0,0,4.02,32,6.07,50,0.5,22,44,0.0
Joe Warren,167.64,135.0,,Orthodox,1976-10-31,15,71,6,29,0,0,0.0,0,2.15,46,2.39,52,6.14,46,60,0.0
Brian Warren,182.88,185.0,,Orthodox,,18,50,17,47,1,3,0.0,0,1.16,21,4.63,57,0.0,0,0,0.0
Merritt Warren,177.8,155.0,,Southpaw,,3,50,3,50,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Idris Wasi,182.88,186.0,,,1989-12-11,2,12,14,88,0,0,0.0,0,0.4,31,3.53,46,0.0,0,20,0.0
Kengo Watanabe,193.04,220.0,,Orthodox,1976-01-31,8,32,13,52,3,12,1.0,4,0.6,40,3.4,35,1.0,100,37,0.0
Kazuhisa Watanabe,167.64,139.0,,,1983-05-18,0,0,1,100,0,0,0.0,0,0.62,50,0.94,0,0.0,0,14,0.0
Ron Waterman,187.96,280.0,,Orthodox,1965-11-23,16,67,6,25,2,8,0.0,0,0.84,50,1.37,42,4.19,69,50,2.8
Andy Waters,182.88,170.0,,,,1,33,2,67,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Dominic Waters,185.42,170.0,200.66,Orthodox,1989-04-11,9,64,5,36,0,0,0.0,0,0.48,23,2.53,39,4.07,52,28,0.0
Trey Waters,195.58,170.0,195.58,Orthodox,1995-02-21,9,90,1,10,0,0,0.0,0,6.43,44,5.61,56,0.44,33,85,0.9
Michelle Waterson-Gomez,160.02,115.0,157.48,Orthodox,1986-01-06,18,58,13,42,0,0,0.0,0,3.42,46,4.25,48,1.39,33,69,0.6
Sam Watford,,155.0,,,,2,50,2,50,0,0,0.0,0,0.13,18,0.73,62,2.0,40,60,1.0
Blake Watkins,,185.0,,,,5,83,1,17,0,0,0.0,0,5.45,62,7.64,61,0.0,0,0,0.0
Kyle Watson,182.88,155.0,,Southpaw,1979-08-09,13,59,8,36,1,5,0.0,0,3.67,35,3.25,62,0.0,0,100,0.0
Maka Watson,,155.0,,,1984-09-22,4,67,2,33,0,0,0.0,0,0.93,37,1.6,22,2.0,100,33,0.0
Walel Watson,180.34,135.0,190.5,Orthodox,1984-07-16,14,58,10,42,0,0,0.0,0,2.1,29,3.79,43,0.0,0,61,1.4
Tom Watson,185.42,185.0,185.42,Orthodox,1982-07-13,17,65,9,35,0,0,0.0,0,4.01,44,4.41,50,0.15,7,43,0.0
Enrique Watson,,185.0,,,,3,75,1,25,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Brok Weaver,182.88,155.0,185.42,Southpaw,1991-12-05,15,71,6,29,0,0,0.0,0,4.78,64,4.35,46,0.41,10,66,0.4
Jonavin Webb,177.8,170.0,,Orthodox,1989-04-28,9,75,2,17,0,0,1.0,8,1.47,30,2.27,64,2.5,31,40,1.0
Stephanie Webber,167.64,135.0,,,,2,50,2,50,0,0,0.0,0,0.91,80,3.85,15,6.79,40,0,0.0
Royston Wee,170.18,135.0,170.18,Orthodox,1986-11-15,4,80,1,20,0,0,0.0,0,1.1,60,2.45,49,3.38,81,0,0.0
Darian Weeks,180.34,170.0,182.88,Orthodox,1993-11-23,5,62,3,38,0,0,0.0,0,4.49,51,4.56,51,2.0,30,100,0.0
Joshua Weems,172.72,135.0,175.26,Orthodox,1994-05-05,11,79,3,21,0,0,0.0,0,5.25,64,3.34,61,4.77,40,100,0.0
Daniel Weichel,177.8,145.0,177.8,,1984-11-22,39,81,9,19,0,0,0.0,0,5.71,42,4.05,61,0.84,50,83,0.0
Chris Weidman,187.96,185.0,198.12,Orthodox,1984-06-17,16,67,8,33,0,0,0.0,0,3.11,45,3.37,51,3.27,42,72,0.8
Mark Weir,187.96,185.0,,Southpaw,1967-09-19,21,52,18,45,1,2,0.0,0,1.54,56,2.5,38,0.8,50,25,2.4
Christian Wellisch,187.96,234.0,195.58,Orthodox,1975-09-13,8,62,5,38,0,0,0.0,0,3.12,27,3.04,56,1.22,42,45,1.2
Malcolm Wellmaker,177.8,135.0,180.34,Switch,1994-06-04,8,100,0,0,0,0,0.0,0,8.05,66,7.65,54,0.0,0,100,0.0
Jeremiah Wells,175.26,170.0,187.96,Switch,1986-10-30,12,71,4,24,1,6,0.0,0,2.41,43,1.31,48,3.08,44,80,0.8
Fabricio Werdum,193.04,231.0,195.58,Orthodox,1977-07-30,24,71,9,26,1,3,0.0,0,3.59,52,2.64,55,1.75,31,31,1.2
Mike Wessel,182.88,260.0,,Orthodox,1977-12-02,15,65,8,35,0,0,0.0,0,1.82,56,6.43,22,6.29,50,0,0.0
Dustin West,180.34,170.0,,,,6,50,6,50,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Sheldon Westcott,185.42,170.0,180.34,Southpaw,1984-08-20,10,71,3,21,1,7,0.0,0,2.26,40,3.73,37,3.23,37,14,0.0
Aaron Wetherspoon,,170.0,,,,9,60,5,33,0,0,1.0,7,2.27,32,4.33,45,0.0,0,77,0.0
Coty Wheeler,167.64,135.0,170.18,Orthodox,1978-10-11,14,74,5,26,0,0,0.0,0,1.88,22,3.16,59,0.87,37,33,2.6
Vernon White,182.88,205.0,,Southpaw,1971-12-03,26,43,33,54,2,3,0.0,0,2.11,38,2.2,54,0.88,28,44,0.0
Steve White,180.34,175.0,,,,1,20,4,80,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Alex White,182.88,155.0,180.34,Southpaw,1988-10-22,13,68,6,32,0,0,0.0,0,3.76,42,3.07,60,0.92,28,71,0.5
Craig White,187.96,170.0,193.04,Orthodox,1990-07-01,14,61,9,39,0,0,0.0,0,1.23,40,3.28,39,0.0,0,50,0.8
Patrik White,182.88,155.0,182.88,Orthodox,1993-06-11,9,82,2,18,0,0,0.0,0,9.77,49,6.28,60,0.0,0,50,0.0
Robert Whiteford,175.26,145.0,175.26,Southpaw,1983-04-12,14,78,4,22,0,0,0.0,0,2.33,46,1.99,62,1.9,30,45,0.0
Mike Whitehead,185.42,205.0,,Orthodox,1981-06-29,27,77,8,23,0,0,0.0,0,1.62,33,2.36,59,3.59,43,77,0.3
Garett Whiteley,182.88,155.0,182.88,Orthodox,1980-12-13,7,70,3,30,0,0,0.0,0,3.72,48,4.04,46,0.0,0,27,0.9
Mitch Whitesel,175.26,185.0,,,1981-07-12,17,38,27,60,0,0,1.0,2,0.0,0,0.0,0,0.0,0,0,0.0
Emily Whitmire,165.1,125.0,160.02,Orthodox,1991-05-24,4,44,5,56,0,0,0.0,0,2.5,31,2.98,54,1.9,66,70,0.5
Robert Whittaker,182.88,185.0,185.42,Orthodox,1990-12-20,27,77,8,23,0,0,0.0,0,4.54,43,3.41,59,0.8,38,81,0.0
Josh Wick,175.26,155.0,175.26,Switch,1994-10-04,12,67,6,33,0,0,0.0,0,0.65,60,6.52,41,0.0,0,80,0.0
Adam Wieczorek,195.58,250.0,205.74,Orthodox,1992-02-05,10,83,2,17,0,0,0.0,0,1.68,38,1.87,48,0.41,33,58,0.4
Orlando Wiet,177.8,170.0,,Southpaw,,1,17,5,83,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Jonathan Wiezorek,190.5,250.0,,Southpaw,1978-02-10,11,85,2,15,0,0,0.0,0,1.27,58,5.47,31,1.91,20,0,0.0
Justin Wilcox,167.64,155.0,,Orthodox,1979-03-12,14,64,7,32,0,0,1.0,5,3.82,28,2.63,71,1.43,16,100,0.0
Joe Wilk,175.26,145.0,,,1982-04-12,19,63,11,37,0,0,0.0,0,1.0,54,2.0,72,0.0,0,0,0.0
Aaron Wilkinson,177.8,155.0,,Orthodox,1987-01-31,11,61,7,39,0,0,0.0,0,0.0,0,0.0,100,7.32,100,0,0.0
Mike Wilkinson,170.18,145.0,167.64,Orthodox,1987-09-15,9,69,4,31,0,0,0.0,0,2.35,38,3.7,35,0.92,14,55,0.9
Rob Wilkinson,190.5,185.0,203.2,Orthodox,1992-02-22,11,85,2,15,0,0,0.0,0,2.74,50,5.66,39,4.47,25,0,0.0
James Wilks,185.42,170.0,190.5,Orthodox,1978-05-04,7,64,4,36,0,0,0.0,0,1.82,45,2.03,50,1.27,22,66,3.8
Tedd Williams,185.42,275.0,,Orthodox,1969-12-19,7,88,1,12,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Pete Williams,190.5,235.0,,Orthodox,1975-07-10,12,67,6,33,0,0,0.0,0,0.61,62,2.77,40,1.84,40,16,0.9
Rubin Williams,185.42,185.0,,Orthodox,1976-04-09,0,0,1,100,0,0,0.0,0,0.0,0,1.39,60,0.0,0,0,0.0
Carter Williams,185.42,265.0,,Orthodox,,4,44,5,56,0,0,0.0,0,1.55,36,2.32,58,2.9,33,100,0.0
Patrick Williams,172.72,135.0,185.42,Orthodox,1981-09-07,8,57,6,43,0,0,0.0,0,4.12,51,4.12,52,2.71,41,100,0.5
Tim Williams,187.96,185.0,193.04,Orthodox,1986-07-03,15,75,5,25,0,0,0.0,0,3.07,38,3.55,48,1.81,40,100,0.0
Jordan Williams,185.42,185.0,190.5,Southpaw,1990-10-13,9,56,6,38,0,0,1.0,6,5.83,50,5.46,35,1.11,50,85,0.0
Cole Williams,182.88,170.0,185.42,Orthodox,1983-12-15,11,79,3,21,0,0,0.0,0,0.31,27,5.34,23,0.0,0,25,0.0
Khaos Williams,182.88,170.0,195.58,Orthodox,1994-03-30,15,79,4,21,0,0,0.0,0,5.36,38,5.19,43,0.0,0,60,0.0
Karl Williams,190.5,235.0,200.66,Orthodox,1990-01-06,10,83,2,17,0,0,0.0,0,2.68,48,2.15,55,4.2,48,100,0.2
Karl Willis,,,,,,0,0,5,100,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Justin Willis,185.42,264.0,198.12,Southpaw,1987-07-19,8,80,2,20,0,0,0.0,0,3.37,59,2.57,57,0.96,66,36,0.0
Chris Wilson,185.42,170.0,190.5,Orthodox,1977-06-07,18,62,10,34,0,0,1.0,3,2.32,50,1.36,55,1.31,50,60,1.6
Greg Wilson,,155.0,,,1988-10-02,2,40,3,60,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Jonathan Wilson,187.96,205.0,190.5,Southpaw,1987-07-17,7,70,3,30,0,0,0.0,0,2.92,48,5.65,56,0.37,100,80,0.0
Sean Wilson,172.72,145.0,,,1982-10-20,36,55,29,45,0,0,0.0,0,1.01,31,5.88,62,0.0,0,0,0.0
Westin Wilson,185.42,145.0,185.42,Southpaw,1989-01-24,17,65,9,35,0,0,0.0,0,1.68,33,5.72,31,1.68,16,33,8.4
Matt Wiman,177.8,155.0,172.72,Orthodox,1983-09-19,16,62,10,38,0,0,0.0,0,3.17,50,3.57,51,2.13,37,56,1.5
Eddie Wineland,170.18,135.0,175.26,Orthodox,1984-06-26,24,59,16,39,1,2,0.0,0,3.4,29,3.76,68,0.34,33,86,0.1
Deron Winn,167.64,185.0,177.8,Orthodox,1989-06-13,7,70,3,30,0,0,0.0,0,4.55,44,6.21,46,4.28,52,40,0.0
Andre Winner,180.34,155.0,185.42,Orthodox,1981-11-09,21,62,11,32,2,6,0.0,0,2.52,33,4.57,51,0.0,0,74,0.0
Eric Wisely,172.72,145.0,,Southpaw,1984-07-25,26,72,9,25,1,3,0.0,0,1.42,47,2.08,56,0.0,0,27,0.9
Keith Wisniewski,182.88,170.0,,Orthodox,1981-10-25,28,64,15,34,1,2,0.0,0,2.32,52,4.86,42,1.57,40,78,0.3
Jason Witt,177.8,170.0,177.8,Orthodox,1986-11-07,19,68,9,32,0,0,0.0,0,2.15,44,2.54,52,6.9,48,100,0.9
Travis Wiuff,190.5,205.0,,Orthodox,1978-03-15,75,77,21,22,0,0,1.0,1,0.48,30,4.03,41,4.84,57,44,1.2
Ray Wizard,,,,,,0,0,1,100,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Karolina Wojcik,157.48000000000002,115.0,,Orthodox,1994-12-09,9,82,2,18,0,0,0.0,0,2.67,65,0.87,62,2.0,66,100,1.0
Danyelle Wolf,180.34,145.0,177.8,Orthodox,1983-09-08,1,50,1,50,0,0,0.0,0,2.37,25,4.57,47,0.0,0,77,0.5
Brandon Wolff,175.26,170.0,,Orthodox,1975-10-18,7,58,5,42,0,0,0.0,0,0.47,33,10.91,19,0.0,0,0,0.0
Xue Do Won,170.18,165.0,,,,0,0,1,100,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Joanne Wood,167.64,125.0,165.1,Orthodox,1985-12-23,17,68,8,32,0,0,0.0,0,7.1,51,4.89,51,1.52,55,58,0.3
Nathaniel Wood,167.64,145.0,175.26,Orthodox,1993-05-08,20,77,6,23,0,0,0.0,0,5.75,51,4.0,56,1.56,48,72,0.5
Val Woodburn,172.72,170.0,187.96,Orthodox,1993-08-10,7,78,2,22,0,0,0.0,0,1.6,35,4.93,36,1.92,100,50,0.0
Tyron Woodley,175.26,170.0,187.96,Orthodox,1982-04-07,19,70,7,26,1,4,0.0,0,2.36,48,2.76,54,1.06,40,87,0.4
Salvador Woods,180.34,170.0,,,1985-02-05,8,32,17,68,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Logan Woods,,185.0,,,1994-05-30,5,83,1,17,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Sean Woodson,187.96,145.0,198.12,Orthodox,1992-06-07,13,87,1,7,1,7,0.0,0,5.66,46,4.2,58,0.63,62,84,0.4
Cal Worsham,180.34,230.0,,Orthodox,,13,57,10,43,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Hunter Worsham,,185.0,,,,7,70,3,30,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Khama Worthy,180.34,155.0,187.96,Orthodox,1986-10-15,16,64,9,36,0,0,0.0,0,4.18,48,4.45,46,0.0,0,57,0.7
Eric Wray,182.88,170.0,,Orthodox,,5,83,1,17,0,0,0.0,0,1.76,48,3.12,28,4.07,66,0,2.0
Justin Wren,187.96,265.0,,Orthodox,1987-04-27,13,87,2,13,0,0,0.0,0,3.43,35,2.07,64,0.0,0,100,0.0
JW Wright,,130.0,,,1976-01-12,1,100,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Chris Wright,,,,,,8,57,5,36,1,7,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0
Jordan Wright,187.96,205.0,195.58,Orthodox,1991-10-07,12,67,5,28,0,0,1.0,6,4.1,56,6.03,31,2.09,45,100,0.4
Marcin Wrzosek,175.26,155.0,,,1987-10-14,12,75,4,25,0,0,0.0,0,3.47,43,4.07,43,3.0,25,33,0.0
Wu Yanan,172.72,135.0,167.64,Orthodox,1996-04-18,13,68,6,32,0,0,0.0,0,4.23,41,4.95,49,0.62,30,63,0.2
Wulijiburen,175.26,135.0,175.26,Orthodox,1989-03-01,20,69,9,31,0,0,0.0,0,1.61,42,3.02,56,3.28,42,77,0.4
Wuziazibieke Jiahefu,175.26,145.0,177.8,Orthodox,1990-04-09,29,69,12,29,1,2,0.0,0,0.41,50,2.84,41,6.08,50,0,0.0
Rubens Xavier,190.5,220.0,,Orthodox,,5,62,3,38,0,0,0.0,0,0.77,42,1.82,21,2.1,40,25,1.1
Xiao Long,172.72,135.0,177.8,Orthodox,1998-04-13,27,75,9,25,0,0,0.0,0,5.4,50,4.27,50,0.84,25,77,0.0
